1106.05	13.197	-570.712	-179.9999	-24.9997	-0.0
1107.045	13.209	-570.712	-179.9996	-24.9997	-0.0
1108.05	13.224	-570.714	179.9999	-24.9999	0.0
1108.921	13.232	-570.717	-179.9999	-24.9994	0.0
1109.931	13.23	-570.709	-179.9995	-25.0001	-0.0
1110.935	13.241	-570.709	-179.9998	-25.0003	-0.0
1111.923	13.253	-570.717	-179.9995	-24.9998	-0.0
1112.923	13.269	-570.713	-179.9999	-24.9994	0.0
1113.926	13.262	-570.712	-179.9993	-24.9996	-0.0
1114.929	13.278	-570.711	-179.9998	-24.9998	-0.0
1115.931	13.289	-570.709	179.9999	-25.0	0.0
1116.933	13.301	-570.708	-179.9997	-25.0002	-0.0
1117.935	13.312	-570.705	180.0	-25.0004	0.0
1118.93	13.31	-570.712	-179.9995	-25.0	-0.0
1119.931	13.321	-570.709	-179.9998	-25.0002	-0.0
1120.927	13.334	-570.715	-179.9994	-24.9999	-0.0
1121.927	13.345	-570.71	-179.9996	-25.0001	-0.0
1122.922	13.341	-570.715	-179.9999	-24.9997	-0.0
1123.931	13.354	-570.713	-179.9994	-25.0	-0.0
1124.93	13.365	-570.708	-179.9996	-25.0002	-0.0
1125.924	13.377	-570.711	-179.9999	-24.9999	-0.0
1126.932	13.39	-570.708	-179.9993	-25.0002	-0.0
1127.925	13.386	-570.711	-179.9996	-24.9999	-0.0
1128.933	13.398	-570.706	-179.9998	-25.0002	-0.0
1129.92	13.413	-570.718	179.9999	-24.9993	0.001
1130.927	13.422	-570.712	-179.9994	-24.9996	-0.0
1131.919	13.433	-570.714	-179.9996	-24.9993	-0.0
1132.928	13.43	-570.711	-179.9998	-25.0002	-0.0
1133.934	13.442	-570.705	180.0	-25.0005	0.0
1134.92	13.453	-570.714	179.9998	-24.9996	0.0
1135.919	13.462	-570.717	-179.9994	-24.9994	-0.0
1136.919	13.473	-570.718	-179.9996	-24.9992	-0.0
1137.927	13.47	-570.714	-179.9997	-25.0001	-0.0
1138.926	13.482	-570.715	-179.9998	-24.9999	-0.0
1139.925	13.494	-570.715	180.0	-24.9997	-0.0
1140.923	13.505	-570.716	179.9999	-24.9995	0.0
1141.929	13.517	-570.71	179.9998	-25.0004	0.0
1142.927	13.526	-570.709	-179.9994	-25.0002	-0.0
1143.919	13.538	-570.717	-179.9995	-24.9994	-0.0
1144.931	13.535	-570.709	-179.9996	-24.9999	-0.0
1145.93	13.543	-570.711	-179.9995	-25.0003	-0.0
1146.927	13.555	-570.709	-179.9995	-25.0001	-0.0
1147.917	13.567	-570.716	-179.9996	-24.9993	-0.0
1148.931	13.579	-570.709	-179.9996	-25.0004	-0.0
1149.921	13.587	-570.716	-179.9995	-24.9996	-0.0
1150.925	13.584	-570.714	-179.9995	-24.9995	-0.0
1151.923	13.596	-570.714	-179.9996	-24.9999	-0.0
1152.927	13.605	-570.712	-179.9994	-24.9998	-0.0
1153.924	13.619	-570.711	179.9997	-25.0002	0.001
1155.049	13.632	-570.71	-179.9999	-24.9998	0.0
1156.045	13.64	-570.708	-179.9997	-25.0001	-0.0
1157.042	13.653	-570.714	-179.9996	-24.9995	0.0
1158.053	13.646	-570.704	-179.9994	-25.0006	-0.0
1159.049	13.657	-570.709	179.9999	-25.0	0.0
1160.053	13.67	-570.709	180.0	-25.0005	0.0
1161.049	13.678	-570.713	-179.9998	-24.9999	-0.0
1161.922	13.686	-570.715	180.0	-24.9996	0.0
1162.925	13.695	-570.713	-179.9997	-25.0001	-0.0
1163.919	13.704	-570.717	-179.9994	-24.9995	-0.0
1164.922	13.719	-570.714	179.9998	-25.0	0.001
1165.931	13.728	-570.709	-179.9999	-25.0001	0.0
1166.933	13.737	-570.706	-179.9996	-25.0006	-0.0
1167.921	13.733	-570.717	179.9998	-24.9995	0.0
1168.922	13.742	-570.713	-179.9999	-25.0	-0.0
1169.929	13.751	-570.707	-179.9995	-25.0001	-0.0
1170.924	13.763	-570.712	179.9999	-25.0	0.0
1171.925	13.772	-570.715	-179.9997	-24.9996	-0.0
1172.925	13.784	-570.709	179.9998	-25.0001	0.0
1173.925	13.793	-570.711	-179.9999	-24.9997	0.0
