1029.08	-29.995	-310.0	-179.9999	-25.0001	0.0
1030.28	-30.0	-309.998	179.9998	-25.0002	0.0
1031.6	-29.997	-310.0	179.9995	-25.0002	0.0
1032.885	-29.992	-309.993	179.9994	-25.0007	0.0
1034.2	-29.989	-309.995	179.9998	-25.0002	0.0
1035.484	-29.998	-309.991	179.9997	-25.0006	0.0
1036.799	-29.996	-309.997	-179.9997	-25.0001	-0.0
1038.082	-30.005	-309.996	-179.9999	-25.0006	-0.0
1039.399	-30.001	-309.997	179.9998	-25.0006	0.0
1040.678	-29.995	-309.996	179.9998	-25.0005	0.0
1041.999	-30.003	-309.996	-179.9997	-25.0002	-0.0
1043.277	-29.997	-309.998	-179.9998	-25.0002	-0.0
1044.599	-29.992	-310.001	180.0	-24.9998	0.0
1045.879	-30.0	-309.998	179.9998	-25.0003	0.0
1047.203	-29.995	-309.996	-179.9999	-25.0006	-0.0
1048.474	-30.001	-310.001	-179.9998	-25.0	-0.0
1049.797	-29.995	-310.002	179.9995	-25.0002	0.0
1051.085	-30.001	-309.992	179.9994	-25.0009	0.0
1052.402	-29.995	-309.993	179.9998	-25.0006	0.0
1053.678	-29.998	-310.0	179.9996	-24.9997	0.0
1055.006	-29.995	-309.99	179.9997	-25.0011	0.0
1056.284	-30.001	-309.992	-179.9997	-25.0007	-0.0
1057.601	-29.993	-309.999	179.9997	-25.0004	0.0
1058.882	-29.997	-309.995	179.9993	-25.0006	0.0
1060.192	-30.004	-310.002	-179.9997	-24.9998	-0.0
1061.486	-29.995	-309.991	179.9999	-25.0007	0.0
1062.796	-30.0	-310.001	179.9999	-24.9999	0.0
1064.076	-29.992	-310.004	180.0	-25.0001	0.0
1065.394	-29.996	-310.004	-179.9999	-24.9995	0.0
1066.676	-30.001	-310.0	-179.9999	-25.0003	-0.0
1067.993	-29.992	-310.003	-179.9998	-24.9997	0.0
1069.28	-29.994	-309.998	180.0	-25.0001	0.0
1070.599	-29.999	-309.995	180.0	-25.0001	0.0
1071.872	-30.002	-310.003	179.9998	-24.9998	0.0
1073.076	-30.003	-309.998	-179.9998	-25.0004	-0.0
1074.408	-29.993	-309.989	179.9998	-25.0011	0.0
1075.672	-29.994	-310.007	179.9997	-24.9997	0.0
1076.883	-29.993	-309.992	179.9998	-25.0005	0.0
1078.077	-29.991	-309.998	180.0	-25.0	0.0
1079.271	-30.003	-310.006	-179.9998	-24.9996	-0.0
1080.597	-29.993	-310.001	-179.9996	-24.9998	-0.0
1081.879	-29.993	-309.997	179.9998	-25.0002	0.0
1083.203	-29.998	-309.995	-179.9996	-25.0004	-0.0
1084.476	-29.997	-310.0	179.9999	-24.9998	0.0
1085.803	-30.0	-309.992	179.9996	-25.0005	0.0
1087.075	-30.0	-310.0	179.9997	-24.9999	0.0
1088.402	-30.004	-309.995	179.9999	-25.0007	-0.0
1089.678	-30.003	-310.001	180.0	-24.9997	0.0
1091.008	-29.993	-309.989	-179.9999	-25.001	-0.0
1092.273	-29.99	-309.999	179.9999	-24.9999	0.0
1093.59	-29.993	-310.006	-179.9998	-24.9995	0.0
1094.877	-29.993	-310.003	179.9997	-25.0002	0.0
1096.201	-29.993	-309.998	179.9997	-25.0001	0.0
1097.482	-29.992	-309.994	179.9999	-25.0003	0.0
1098.801	-29.994	-309.997	179.9997	-25.0005	0.0
1100.072	-29.992	-310.001	180.0	-24.9996	0.0
1101.404	-29.993	-309.997	179.9994	-25.0005	0.0
1102.675	-29.992	-310.004	-179.9998	-24.9996	0.0
1104.0	-29.991	-309.999	179.9997	-25.0001	0.0
1105.273	-30.002	-309.999	179.9996	-24.9997	0.0
1106.598	-30.003	-309.997	179.9996	-25.0002	0.0
1107.881	-30.001	-309.999	180.0	-25.0	0.0
1109.208	-30.002	-309.99	179.9999	-25.001	-0.0
1110.472	-29.996	-310.001	179.9995	-24.9996	0.0
1111.795	-29.998	-310.004	180.0	-25.0	0.0
1113.075	-29.993	-309.999	180.0	-24.9999	0.0
1114.392	-29.991	-310.001	179.9997	-24.9998	0.0
1115.675	-30.003	-310.002	179.9995	-25.0002	0.0
1116.997	-30.001	-310.002	179.9999	-24.9998	0.0
1118.275	-29.998	-310.002	-179.9996	-24.9997	-0.0
1119.607	-29.996	-309.99	179.9997	-25.0009	0.0
1120.884	-29.993	-309.992	-179.9999	-25.0008	0.0
1122.204	-30.005	-309.998	180.0	-25.0003	-0.0
1123.483	-30.0	-309.993	179.9995	-25.0008	0.0
1124.797	-29.996	-309.997	-179.9999	-24.9999	0.0
1126.073	-29.992	-310.005	-179.9999	-24.9997	0.0
1127.397	-30.003	-309.997	179.9996	-25.0004	0.0
1128.677	-29.998	-310.003	179.9996	-25.0	0.0
1129.993	-29.994	-310.003	179.9998	-24.9996	0.0
1131.275	-30.005	-310.001	-179.9996	-24.9997	-0.0
1132.597	-30.002	-309.999	-179.9997	-25.0004	-0.0
1133.871	-29.995	-310.005	-179.9993	-24.9994	-0.0
1135.197	-30.004	-310.0	179.9998	-24.9998	0.0
1136.481	-29.999	-309.994	180.0	-25.0004	0.0
1137.677	-30.005	-310.0	180.0	-25.0002	-0.0
1138.995	-29.998	-310.004	179.9998	-24.9994	0.0
1140.193	-30.004	-310.003	179.9998	-24.9997	0.0
1141.48	-29.997	-309.997	179.9997	-25.0	0.0
1142.808	-29.994	-309.99	-179.9997	-25.001	-0.0
1144.08	-30.002	-309.997	-179.9998	-25.0005	-0.0
1145.399	-29.995	-309.998	-179.9999	-25.0004	0.0
1146.675	-30.002	-310.003	-179.9994	-24.9996	-0.0
1147.993	-29.996	-310.006	-179.9996	-24.9995	-0.0
1149.28	-30.003	-309.998	179.9997	-25.0003	0.0
1150.589	-29.996	-310.01	-179.9998	-24.9991	-0.0
1151.875	-30.004	-310.004	-179.9999	-25.0	-0.0
1153.199	-29.998	-309.998	-179.9995	-25.0001	-0.0
1154.476	-30.003	-310.001	179.9996	-24.9999	0.0
1155.799	-29.998	-309.997	-179.9994	-24.9999	-0.0
1157.076	-30.003	-310.002	-179.9998	-24.9997	-0.0
1158.398	-29.996	-310.001	-179.9998	-24.9998	-0.0
1159.676	-30.001	-309.999	179.9998	-25.0001	0.0
1160.881	-30.005	-309.996	-179.9999	-25.0003	-0.0
1162.072	-30.006	-310.005	179.9996	-24.9997	0.0
1163.405	-30.0	-309.998	180.0	-25.0005	-0.0
1163.998	-29.993	-310.001	179.9998	-25.0	0.0
