1280.618381241567	-27.502152981191113	-638.0
1281.682888504847	-26.621833423824864	-638.0
1282.685975359634	-26.60698218566786	-638.0
1283.733945374975	-25.93221595209537	-638.0
1284.7362952863148	-25.919296357492016	-638.0
1285.7995418036692	-25.023045205715967	-638.0
1286.7942141353133	-25.02389473353628	-638.0
1287.6211668110366	-24.33795194259112	-638.0
1288.6169255624307	-24.324031391125903	-638.0
1289.6782009178364	-23.427550036751107	-638.0
1290.6726490691603	-23.43224103665157	-638.0
1291.7432320769215	-22.53214734805569	-638.0
1292.7424147057372	-22.52160840641431	-638.0
1293.78180516421	-21.845844210493137	-638.0
1294.8514089826244	-20.945517938734486	-638.0
1295.843978776579	-20.950210553324908	-638.0
1296.8981054563308	-20.274216366516455	-638.0
1297.8845548123193	-20.25697789028365	-638.0
1298.9525894638641	-19.363350272682816	-638.0
1299.9441859912888	-19.352812700235503	-638.0
1301.000026040612	-18.691819198042978	-638.0
1302.0063341196162	-18.68028191821169	-638.0
1302.817024153744	-17.994111736439507	-638.0
1303.8159723443334	-17.98326050890735	-638.0
1305.0968038930257	-17.0979586243935	-638.0
1306.1058503939605	-17.10119032702803	-638.0
1306.930392690368	-16.413788954966233	-638.0
1307.9291106438684	-16.402252446292543	-638.0
1308.9726743526537	-15.727028702598695	-638.0
1309.9797246501605	-15.71526059474671	-638.0
1311.0387538170796	-14.818463433534479	-638.0
1312.0297788067676	-14.80669552190355	-638.0
1313.0881759712827	-14.145471387433666	-638.0
1314.1334956938722	-13.472782782997594	-638.0
1315.1302566739378	-13.460782782997594	-638.0
1316.1651016532364	-12.784558941928466	-638.0
1317.1804176521023	-12.772558941928466	-638.0
1318.215300894689	-12.099870044091638	-638.0
1319.219181132245	-12.102870044091638	-638.0
1320.2634629856918	-11.42664649642326	-638.0
1321.2673800134712	-11.417180852777825	-638.0
1322.3109441268798	-10.737882148105719	-638.0
1323.4351108285505	-10.726889178680537	-638.0
1324.4773292836362	-10.05396716603125	-638.0
1325.473625951581	-10.040734050918061	-638.0
1326.5165301378506	-9.604296809707613	-638.0
1327.5116887938302	-9.594929299615465	-638.0
1328.5621314825678	-8.917240451053125	-638.0
1329.5574427623317	-8.908773732162686	-638.0
1330.4605973079194	-8.458270027099225	-638.0
1331.4642484336455	-8.448569655247447	-638.0
1332.5033951543076	-7.7744127666374006	-638.0
1333.5377881836835	-7.31536847301259	-638.0
1334.5465882217652	-7.3086102654838925	-638.0
1335.3597664531815	-6.844761406374033	-638.0
1336.3463467862828	-6.850163583103189	-638.0
1337.3785451364488	-6.397491973261211	-638.0
1338.3857254181835	-6.387556797064455	-638.0
1339.4110649784802	-5.933989234844567	-638.0
1340.4116393031925	-5.924053667918663	-638.0
1341.4427213575893	-5.470252898087509	-638.0
1342.4422798449841	-5.460550929742105	-638.0
1343.4666796313222	-5.010048582550752	-638.0
1344.475569042361	-4.99934632061246	-638.0
1345.4895072672953	-4.763855570210232	-638.0
1346.4980857563291	-4.756861010830534	-638.0
