1105.0445470330799	178.26788354494687	-383.5121917753578
941.8036205453911	178.15721468126708	-383.51268625532356
947.4777266645858	126.97594029517651	-382.8506174016116
948.7499923892475	126.97163010969051	-382.8609469369207
946.0770262265587	173.97011285370476	-384.8704848357172
944.5203417124638	207.33548542224733	-386.3873524472033
945.8406587057524	207.3455765249151	-386.3838458151977
952.8804562394757	135.2058656654193	-382.4465518843764
953.5160679694454	147.66800980029086	-383.69342297497354
952.7654676894559	171.54434203538992	-385.66020939330343
952.8244729313094	173.9323286380581	-385.66189743953356
960.0092191743224	116.8421112294431	-383.2785693593519
961.3394536852759	116.8329552695799	-383.27071399746046
957.391195478195	167.2830490249966	-386.15013845592586
