5, 0, 700, -200, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 700, -130, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 700, -60, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 700, 10, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 700, 80, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 700, 150, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, -200, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, -130, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, -60, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, 10, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, 80, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 770, 150, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, -200, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, -130, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, -60, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, 10, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, 80, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 840, 150, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, -200, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, -130, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, -60, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, 10, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, 80, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 910, 150, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, -200, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, -130, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, -60, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, 10, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, 80, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0, 980, 150, -240, 180.000, -30.000, 0, 0, 0, 0, 0, 0, 0, 0, 0
